Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Qatar,Included / Europe,Price / Europe,Compare At Price / Europe,Included / Gulf expansion phase 1,Price / Gulf expansion phase 1,Compare At Price / Gulf expansion phase 1,Included / International,Price / International,Compare At Price / International,Status
lilypad-slide-switch,LilyPad Slide Switch,"<meta charset=""utf-8"">
<h3 data-mce-fragment=""1"">Description</h3>
<p data-mce-fragment=""1"">This is a simple slide switch for the LilyPad. Use it as a simple ON/OFF switch, or to control LEDs, buzzers, sensors, etc.</p>
<p data-mce-fragment=""1"">The swtiches on each board are rated for 4 volts at 300mA, but will work at 5 volts with a reduction in current.</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Dimensions</strong></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">7.75x18.1mm</li>
<li data-mce-fragment=""1"">Thin 0.8mm PCB</li>
</ul>",Voltaat,,comp_button_switches,,TRUE,Title,Default Title,,,,,VT-1415,0,shopify,0,deny,manual,3,,TRUE,TRUE,VT-1415,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-slide-switch-28337757814886.jpg?v=1628494387,1,Voltaat LilyPad Slide Switch,FALSE,,,,,,,,,,,,,,,g,,0.55,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lilypad-slide-switch,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-slide-switch-27949440860262.jpg?v=1628494387,2,Voltaat LilyPad Slide Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lilypad-tri-color-led-rgb-module,LilyPad Tri-Color LED RGB Module,"<meta charset=""utf-8"">
<h3 data-mce-fragment=""1"">Description </h3>
<p data-mce-fragment=""1"">This is LilyPad Tri-Color LED RGB Module for Arduino with you can blink any color you need! Use the Tri-Color LED board as a simple indicator, or by pulsing the red, green, and blue channels, you can create any color.</p>
<p data-mce-fragment=""1"">Very bright output. This is a common anode design – to turn on a channel you simply need to ground one of the R/G/B pins to illuminate that channel.</p>
<p data-mce-fragment=""1"">LilyPad is a wearable e-textile technology. Each LilyPad was creatively designed to have large connecting pads to allow them to be sewn into clothing. Various input, output, power, and sensor boards are available. They’re even washable!</p>
<p data-mce-fragment=""1""> </p>
<h3 data-mce-fragment=""1"">Specifications </h3>
<ul>
<li>Outer Diameter (OD)(mm): 20</li>
<li>Thickness (mm): 0.8</li>
<li>Shipment Dimension: 3 × 1 cm</li>
</ul>",Voltaat,,COMP_LEDS_illumination,,TRUE,Title,Default Title,,,,,VT-1417,0,shopify,0,deny,manual,4,,TRUE,TRUE,VT-1417,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-tri-color-led-rgb-module-27949430538342.png?v=1628455097,1,Voltaat LilyPad Tri-Color LED RGB Module,FALSE,,,,,,,,,,,,,,,g,,1.28,TRUE,TRUE,,,TRUE,,,TRUE,,,active
lilypad-tri-color-led-rgb-module,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-lilypad-tri-color-led-rgb-module-27949430571110.png?v=1628455097,2,Voltaat LilyPad Tri-Color LED RGB Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mecanum-wheel-60mm-2pcs-right-and-2pcs-left,Mecanum Wheel 60mm (2pcs right and 2pcs left),"<h3>Description </h3>
<p><span>This Mecanum Wheels Compatible with Lego blocks and TT Motor. The 60mm mecanum wheel made by High Quality Plastic and Rubber Matrials. 4pcs can load 5KG weight. Make four-wheel-drive smart car realize left and right translation, large-angle drift, oblique 45° direction movement, square track movement and other movement modes.</span></p>
<p><meta charset=""utf-8""><b data-mce-fragment=""1"">Specifications</b><br data-mce-fragment=""1""></p>
<ul>
<li><span data-mce-fragment=""1"">Type: Mecanum Wheel</span></li>
<li><span data-mce-fragment=""1"">Weight: 40g (single)</span></li>
<li><span data-mce-fragment=""1"">Inner diameter: 6.7mm</span></li>
<li><span data-mce-fragment=""1"">Outer wheel diameter: 60mm</span></li>
<li><span data-mce-fragment=""1"">Thickness: 28mm</span></li>
<li><span data-mce-fragment=""1"">Number of sub-wheels: 9</span></li>
<li><span data-mce-fragment=""1"">Bearing capacity: can bear 5kg (4 together)</span></li>
</ul>",Voltaat,,Motors_Car_Kits_parts,,TRUE,Title,Default Title,,,,,VT-1419,0,shopify,0,deny,manual,49,,TRUE,TRUE,VT-1419,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-mecanum-wheel-60mm-2pcs-right-and-2pcs-left-27949343277158.jpg?v=1628464509,1,Voltaat Mecanum Wheel 60mm (2pcs right and 2pcs left),FALSE,,,,,,,,,,,,,,,kg,,20.7,TRUE,TRUE,,,TRUE,,,TRUE,,,active
push-button-module,Push Button Module,"<div data-mce-fragment=""1"" id=""featurebullets_feature_div"" class=""celwidget"" data-feature-name=""featurebullets"" data-csa-c-id=""lx4cos-4ilxwq-fd69xu-btlk4b"" data-cel-widget=""featurebullets_feature_div"">
<div data-mce-fragment=""1"" id=""feature-bullets"" class=""a-section a-spacing-medium a-spacing-top-small"">
<h3>Specifications</h3>
<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li data-mce-fragment=""1"">
<p><span data-mce-fragment=""1"" class=""a-list-item"">Size: 11 x 22mm / 0.43 x 0.87""</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span data-mce-fragment=""1"" class=""a-list-item"">Voltage: 3.5, 5V</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span data-mce-fragment=""1"" class=""a-list-item"">Interface: Arduino 3P Interface S V G</span></p>
</li>
</ul>
<h3><span data-mce-fragment=""1"" class=""edp-feature-declaration"" data-edp-feature-name=""featurebullets"" data-edp-asin=""B082146RT8"" data-data-hash=""321483510"" data-defects='[{""id"":""defect-mismatch-info"",""value"":""Different from product""},{""id"":""defect-missing-information"",""value"":""Missing information""},{""id"":""defect-unessential-info"",""value"":""Unimportant information""},{""id"":""defect-other-productinfo-issue"",""value"":""Other""}]' data-metadata=""CATALOG"" data-feature-container-id="""" data-custom-event-handler="""" data-display-name=""Bullet Points"" data-edit-data-state=""featureBulletsEDPEditData"" data-position="""" data-resolver=""CQResolver""></span></h3>
</div>
</div>
<div data-mce-fragment=""1"" id=""globalStoreInfoBullets_feature_div"" class=""celwidget"" data-feature-name=""globalStoreInfoBullets"" data-csa-c-id=""3uqikx-8a708z-xlkd77-bzvbz5"" data-cel-widget=""globalStoreInfoBullets_feature_div""><br data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"" id=""HLCXComparisonJumplink_feature_div""><br data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"" id=""vendorPoweredCoupon_feature_div"" class=""celwidget"" data-feature-name=""vendorPoweredCoupon"" data-csa-c-id=""7k5jce-vsv0y-c1qjxk-um1f2l"" data-cel-widget=""vendorPoweredCoupon_feature_div""><br data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"" id=""bissProductSpecification_feature_div"" class=""celwidget"" data-feature-name=""bissProductSpecification"" data-csa-c-id=""njiaan-kmlqm0-84p7ga-v16wdt"" data-cel-widget=""bissProductSpecification_feature_div""></div>",Voltaat,,comp_button_switches,,TRUE,Button Cap Color,Red,,,,,VT-1420,4.5,shopify,5,deny,manual,4,,TRUE,TRUE,VT-1420,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-comp-button-switches-push-button-module-29248875692134.jpg?v=1664881695,1,Voltaat comp_button_switches Push Button Module,FALSE,,,,,,,,,,,,,,,g,,1.37,TRUE,TRUE,,,TRUE,,,TRUE,,,active
push-button-module,,,,,,,,,Black,,,,,VT-1421,4.5,shopify,0,deny,manual,4,,TRUE,TRUE,VT-1421,,,,,,,,,,,,,,,,,,,g,,1.37,,,,,,,,,,,
push-button-module,,,,,,,,,Yellow,,,,,VT-1105,0,shopify,27,deny,manual,4,,TRUE,TRUE,VT-1105,,,,,,,,,,,,,,,,,,,kg,,1.37,,,,,,,,,,,
push-button-module,,,,,,,,,White,,,,,VT-1121,0,shopify,4,deny,manual,4,,TRUE,TRUE,VT-1121,,,,,,,,,,,,,,,,,,,kg,,1.37,,,,,,,,,,,
push-button-module,,,,,,,,,Green,,,,,VT-1379,4.5,shopify,15,deny,manual,4,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,g,,1.37,,,,,,,,,,,
slide-potentiometer-10k-linear-module,Slide Potentiometer 10K Linear Module,"<h3><span data-mce-fragment=""1"">Specifications</span></h3>
<ul>
<li><span data-mce-fragment=""1"">Size: 90 * 20 mm</span></li>
<li><span data-mce-fragment=""1"">Color: Red</span></li>
<li><span data-mce-fragment=""1"">Voltage: 3.3 V, 5 V</span></li>
<li><span data-mce-fragment=""1"">Resistance: 10 k</span></li>
<li><span data-mce-fragment=""1"">Port: analog</span></li>
</ul>
<br>",Voltaat,,COMP_Resis_Cap_Indu_Diode,,TRUE,Title,Default Title,,,,,VT-1423,17,shopify,10,deny,manual,11,,TRUE,TRUE,VT-1423,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-slide-potentiometer-10k-linear-module-27943599833190.jpg?v=1628446342,1,Voltaat Slide Potentiometer 10K Linear Module,FALSE,,,,,,,,,,,,,,,g,,3.32,TRUE,TRUE,,,TRUE,,,TRUE,,,active
slide-potentiometer-10k-linear-module,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-slide-potentiometer-10k-linear-module-27943599800422.jpg?v=1628446342,2,Voltaat Slide Potentiometer 10K Linear Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slide-potentiometer-10k-linear-module,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-slide-potentiometer-10k-linear-module-28337666162790.jpg?v=1628446342,3,Voltaat Slide Potentiometer 10K Linear Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ls107-dual-jk-flip-flop,74LS107 (Dual JK flip-flop),"<h3>Description </h3>
<p><meta charset=""utf-8""><span>The '107 contain two independent J-K flip-flops with individual J-K, clock, and direct clear inputs. The '107 is a positive pulse-triggered flip-flop. The J-K input data is loaded into the master while the clock is high and transferred to the slave and the outputs on the high-to-low clock transition. For these devices the J and K inputs must be stable while the clock is high.</span></p>
<h3>Specifications</h3>
<ul>
<li><span>Channels (#) 2</span></li>
<li><span>Technology Family LS</span></li>
<li><span>VCC (Min) (V) 4.75</span></li>
<li><span>VCC (Max) (V) 5.25</span></li>
<li><span>Input type TTL</span></li>
<li><span>Output type TTL</span></li>
<li><span>Clock Frequency (MHz) 30</span></li>
<li><span>ICC (Max) (uA) 6000</span></li>
<li><span>IOL (Max) (mA) 8</span></li>
<li><span>IOH (Max) (mA) -0.4</span></li>
<li><span>Features Negative edge triggered, High speed (tpd 10-50ns), Clear </span></li>
</ul>
<h3>Documents<br>
</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/symlink/sn74ls107a.pdf?ts=1614886760531""><span>Datasheet</span></a></li>
</ul>",Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1426,2,shopify,35,deny,manual,3,,TRUE,TRUE,VT-1426,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls107-dual-jk-flip-flop-27929708363878.jpg?v=1628470450,1,Voltaat 74LS107 (Dual JK flip-flop),FALSE,,,,,,,,,,,,,,,g,,1.17,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls283-4-bit-binary-full-adder,74LS283 (4-bit binary full adder),"<h3>Description</h3>
<p>The SN54 / 74LS283 is a high-speed 4-Bit Binary Full Adder with internal carry look ahead. It accepts two 4-bit binary words (A1–A4, B1–B4) and a Carry Input (C0). It generates the binary Sum outputs (∑1–∑4) and the Carry Output (C4) from the most significant bit. The LS283 operates with either active HIGH or active LOW operands (positive or negative logic).</p>
<h3>Documents</h3>
<ul>
<li><a href=""https://mil.ufl.edu/4712/docs/sn74ls283rev5.pdf"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1427,2,shopify,50,deny,manual,3,,TRUE,TRUE,VT-1427,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls283-4-bit-binary-full-adder-27929693028454.jpg?v=1628469907,1,Voltaat 74LS283 (4-bit binary full adder),FALSE,,,,,,,,,,,,,,,g,,1.46,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls273-octal-d-flip-flop,74LS273 (Octal D flip-flop),"<h3>Description</h3>
<p>These monolithic, positive-edge-triggered flip-flops utilize TTL circuitry to implement D-type flip-flop logic with a direct clear input. <br></p>
<p>Information at the D inputs meeting the setup time requirements is transferred to the Q outputs on the positive-going edge of the clock pulse. Clock triggering occurs at a particular voltage level and is not directly related to the transition time of the positive-going pulse. When the clock input is at either the high or low level, the D input signal has no effect at the output.</p>
<h3>Documents</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/sdls090/sdls090.pdf?ts=1614140930762&amp;ref_url=https%253A%252F%252Fwww.google.com%252F"" target=""_blank"">Datasheet</a></li>
</ul>
<h3></h3>",Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1428,3,shopify,47,deny,manual,3,,TRUE,TRUE,VT-1428,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls273-octal-d-flip-flop-27929681690726.jpg?v=1628469903,1,Voltaat 74LS273 (Octal D flip-flop),FALSE,,,,,,,,,,,,,,,g,,1.17,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls245-octal-bus-transceiver,Octal bus transceiver (74245),"<h3>Description</h3>
<p>These octal bus transceivers are designed for asynchronous two-way communication between data buses.The control function implementation minimizes external timing requirements. The SNx4LS245 devices allow data transmission from the A bus to the B bus or from the B bus to the A bus depending on the logic levelat the direction-control (DIR) input. The output-enable (OE) input can disable the device so that the buses are effectively isolated.</p>
<h3>Documents</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/symlink/sn54ls245-sp.pdf?ts=1614138515009&amp;ref_url=https%253A%252F%252Fwww.google.com%252F"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Digital_logic,,TRUE,Title,Default Title,,,,,VT-1429,3,shopify,51,deny,manual,3,,TRUE,TRUE,VT-1429,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-digital-logic-octal-bus-transceiver-74245-40634992427325.jpg?v=1677750966,1,Voltaat CHIPS_Digital_logic Octal bus transceiver (74245),FALSE,,,,,,,,,,,,,,,g,,1.65,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74189-64-bit-random-access-memory,64-bit random access memory (74189),"<h3>Description</h3>
<p>The F189 is a high-speed 64-bit RAM organized as a 16-word by 4-bit array. Address inputs are buffered to minimize loading and are fully decoded on-chip. The outputs are 3-STATE and are in the high impedance state when-ever the Chip Select (CS) input is HIGH. The outputs are active only in the Read mode and the output data is the complement of the stored data.</p>
<h3>Documents</h3>
<ul>
<li><a href=""http://ltodi.est.ips.pt/lab-dee-et/datasheets/TTL/74189.pdf"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Others,,TRUE,Title,Default Title,,,,,VT-1430,2.1,shopify,46,deny,manual,3,,TRUE,TRUE,VT-1430,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-others-64-bit-random-access-memory-74189-40634996162877.jpg?v=1677750971,1,Voltaat CHIPS_Others 64-bit random access memory (74189),FALSE,,,,,,,,,,,,,,,g,,1.28,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls173-4-bit-d-type-register,4-bit D-type register (74173),"<h3>Description  </h3>
<ul>
<li>3-State Outputs Interface Directly With System Bus</li>
<li>Gated Output-Control LInes for Enabling or Disabling the Outputs</li>
<li>Fully Independent Clock Virtually Eliminates Restrictions for Operating in One of Two Modes:</li>
<li>Parallel Load and Do Nothing (Hold)</li>
<li>For Application as Bus Buffer Regis</li>
</ul>
<h3>Documents</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/symlink/sn74ls173a.pdf?ts=1614181052493&amp;ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FSN74LS173A%253Futm_source%253Dsupplyframe%2526utm_medium%253DSEP%2526utm_campaign%253Dnot_alldatasheet%2526DCM%253Dyes%2526dclid%253DCjkKEQiAj9iBBhD5v56Q0p2qofIBEiQAHPUKTa9zkA9S0zbS80rawlkk4vOUuTC-nEUS1xueuNx_AHDw_wcB"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Digital_logic,,TRUE,Title,Default Title,,,,,VT-1431,2,shopify,34,deny,manual,2,,TRUE,TRUE,VT-1431,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls173-4-bit-d-type-register-28912456958054.jpg?v=1655202564,1,Voltaat 74LS173 (4-bit D-type register),FALSE,,,,,,,,,,,,,,,g,,0.73,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls161-4-bit-synchronous-binary-counter,74LS161 (4-bit synchronous binary counter),"<h3>Description </h3>
<p><meta charset=""utf-8"">The LS161A is a high-speed 4-bit synchronous counter. It is an edge-triggered, synchronously presettable, and cascadable MSI building blocks for counting, memory addressing, frequency division and other applications.  The LS161 count modulo 16 (binary.) <meta charset=""utf-8"">The LS161 have an asynchronous Master Reset (Clear) input that overrides, and is independent of, the clock and all other control inputs.</p>
<h3>Documents</h3>
<ul>
<li><a href=""t"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1432,2,shopify,22,deny,manual,3,,TRUE,TRUE,VT-1432,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls161-4-bit-synchronous-binary-counter-27929639747686.jpg?v=1628470086,1,Voltaat 74LS161 (4-bit synchronous binary counter),FALSE,,,,,,,,,,,,,,,g,,0.58,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls157-quad-2-to-1-line-data-selector,74LS157 (Quad 2-to-1 line data selector),"<h3 data-mce-fragment=""1"">Description</h3>
<p data-mce-fragment=""1"">These Shottky-clamped TTL circuits are designed to be used in high-performance memory decoding or data routing applications requiring very short propagation delay times.</p>
<h3 data-mce-fragment=""1"">Documents</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/sdls058a/sdls058a.pdf?ts=1614196886257&amp;ref_url=https%253A%252F%252Fwww.google.com%252F"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Trans_OPAMP,,TRUE,Title,Default Title,,,,,VT-1433,2,shopify,45,deny,manual,2,,TRUE,TRUE,VT-1433,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-74ls157-quad-2-to-1-line-data-selector-27929635389542.jpg?v=1628470083,1,Voltaat 74LS157 (Quad 2-to-1 line data selector),FALSE,,,,,,,,,,,,,,,g,,0.73,TRUE,TRUE,,,TRUE,,,TRUE,,,active
74ls139-dual-2-line-to-4-line-decoder,Dual 2-line to 4-line decoder (74139),"<h3 data-mce-fragment=""1"">Description</h3>
<p data-mce-fragment=""1"">These Shottky-clamped TTL circuits are designed to be used in high-performance memory decoding or data routing applications requiring very short propagation delay times.</p>
<h3 data-mce-fragment=""1"">Documents</h3>
<ul>
<li><a href=""https://www.ti.com/lit/ds/sdls013a/sdls013a.pdf?ts=1614196781887&amp;ref_url=https%253A%252F%252Fwww.google.com%252F"" target=""_blank"">Datasheet</a></li>
</ul>",Voltaat,,CHIPS_Digital_logic,,TRUE,Title,Default Title,,,,,VT-1434,2,shopify,50,deny,manual,3,,TRUE,TRUE,VT-1434,https://cdn.shopify.com/s/files/1/2822/2674/products/voltaat-chips-digital-logic-dual-2-line-to-4-line-decoder-74139-40634993967421.jpg?v=1677750969,1,Voltaat CHIPS_Digital_logic Dual 2-line to 4-line decoder (74139),FALSE,,,,,,,,,,,,,,,g,,0.55,TRUE,TRUE,,,TRUE,,,TRUE,,,active
